Date, Australian Dollar into Sterling , Canadian Dollar into Sterling , Japanese Yen into Sterling , Saudi Riyal into Sterling , US $ into Sterling 
22/04/1976, 1.4789 , 1.8548 , 547.6118 , 6.4500 , 1.8272 
23/04/1976, 1.4738 , 1.8501 , 546.7310 , 6.4394 , 1.8242 
26/04/1976, 1.4743 , 1.8501 , 545.2216 , 6.4204 , 1.8188 
27/04/1976, 1.4763 , 1.8559 , 545.9831 , 6.4394 , 1.8242 
28/04/1976, 1.4821 , 1.8646 , 548.1112 , 6.4663 , 1.8318 
29/04/1976, 1.4869 , 1.8753 , 551.2185 , 6.5023 , 1.8420 
30/04/1976, 1.4858 , 1.8792 , 550.4291 , 6.4984 , 1.8409 
03/05/1976, 1.4746 , 1.8653 , 546.3941 , 6.4535 , 1.8282 
04/05/1976, 1.4754 , 1.8587 , 543.7876 , 6.4465 , 1.8262 
05/05/1976, 1.4744 , 1.8660 , 544.7488 , 6.4535 , 1.8282 
06/05/1976, 1.4720 , 1.8586 , 543.1067 , 6.4324 , 1.8222 
07/05/1976, 1.4716 , 1.8590 , 544.4690 , 6.4394 , 1.8242 
10/05/1976, 1.4759 , 1.8688 , 546.1317 , 6.4606 , 1.8302 
11/05/1976, 1.4760 , 1.8722 , 546.8159 , 6.4698 , 1.8328 
12/05/1976, 1.4809 , 1.8781 , 549.3713 , 6.4913 , 1.8389 
13/05/1976, 1.4739 , 1.8662 , 546.4490 , 6.4535 , 1.8282 
14/05/1976, 1.4667 , 1.8533 , 542.3186 , 6.4101 , 1.8159 
17/05/1976, 1.4618 , 1.8365 , 538.0450 , 6.3649 , 1.8031 
18/05/1976, 1.4679 , 1.8473 , 539.5610 , 6.3893 , 1.8100 
19/05/1976, 1.4647 , 1.8458 , 540.9536 , 6.3822 , 1.8080 
20/05/1976, 1.4629 , 1.8444 , 540.8351 , 6.3787 , 1.8070 
21/05/1976, 1.4439 , 1.8136 , 533.1100 , 6.2834 , 1.7800 
24/05/1976, 1.4525 , 1.8238 , 535.2422 , 6.3081 , 1.7870 
25/05/1976, 1.4498 , 1.8251 , 535.3867 , 6.3113 , 1.7879 
26/05/1976, 1.4373 , 1.8046 , 530.3505 , 6.2477 , 1.7699 
27/05/1976, 1.4403 , 1.8060 , 530.5617 , 6.2513 , 1.7709 
28/05/1976, 1.4306 , 1.7940 , 527.6121 , 6.2093 , 1.7590 
01/06/1976, 1.4256 , 1.7912 , 526.4535 , 6.1874 , 1.7528 
02/06/1976, 1.4042 , 1.7622 , 517.3869 , 6.0818 , 1.7229 
03/06/1976, 1.3960 , 1.7502 , 513.5301 , 6.0363 , 1.7100 
04/06/1976, 1.4054 , 1.7560 , 515.7009 , 6.0610 , 1.7170 
07/06/1976, 1.4349 , 1.7941 , 527.0265 , 6.1951 , 1.7550 
08/06/1976, 1.4380 , 1.8080 , 530.9700 , 6.2477 , 1.7699 
09/06/1976, 1.4417 , 1.8130 , 531.9339 , 6.2622 , 1.7740 
10/06/1976, 1.4382 , 1.8080 , 530.8815 , 6.2477 , 1.7699 
11/06/1976, 1.4386 , 1.8101 , 530.7045 , 6.2477 , 1.7699 
14/06/1976, 1.4409 , 1.8152 , 531.5809 , 6.2587 , 1.7730 
15/06/1976, 1.4444 , 1.8221 , 532.5969 , 6.2732 , 1.7771 
16/06/1976, 1.4432 , 1.8240 , 532.7746 , 6.2732 , 1.7771 
17/06/1976, 1.4412 , 1.8247 , 532.1113 , 6.2622 , 1.7740 
18/06/1976, 1.4410 , 1.8242 , 530.7808 , 6.2622 , 1.7740 
21/06/1976, 1.4416 , 1.8283 , 531.0856 , 6.2654 , 1.7749 
22/06/1976, 1.4404 , 1.8274 , 530.3929 , 6.2587 , 1.7730 
23/06/1976, 1.4395 , 1.8293 , 526.4023 , 6.2555 , 1.7721 
24/06/1976, 1.4364 , 1.8366 , 526.2230 , 6.2513 , 1.7709 
25/06/1976, 1.4355 , 1.8347 , 526.9490 , 6.2513 , 1.7709 
28/06/1976, 1.4385 , 1.8320 , 525.0685 , 6.2622 , 1.7740 
29/06/1976, 1.4406 , 1.8288 , 528.0428 , 6.2799 , 1.7790 
30/06/1976, 1.4439 , 1.8423 , 531.6975 , 6.2979 , 1.7841 
01/07/1976, 1.4496 , 1.8483 , 532.1656 , 6.3229 , 1.7912 
02/07/1976, 1.4503 , 1.8485 , 532.6583 , 6.3296 , 1.7931 
05/07/1976, 1.4526 , 1.8520 , 532.0650 , 6.3399 , 1.7960 
06/07/1976, 1.4565 , 1.8603 , 534.5290 , 6.3649 , 1.8031 
07/07/1976, 1.4550 , 1.8599 , 534.2686 , 6.3614 , 1.8021 
08/07/1976, 1.4483 , 1.8507 , 531.2955 , 6.3296 , 1.7931 
09/07/1976, 1.4395 , 1.8380 , 527.3844 , 6.2767 , 1.7781 
12/07/1976, 1.4477 , 1.8460 , 529.3436 , 6.3113 , 1.7879 
13/07/1976, 1.4469 , 1.8469 , 527.5466 , 6.3148 , 1.7889 
14/07/1976, 1.4401 , 1.8345 , 521.4731 , 6.2901 , 1.7819 
15/07/1976, 1.4374 , 1.8285 , 521.8037 , 6.2866 , 1.7809 
16/07/1976, 1.4336 , 1.8225 , 521.8206 , 6.2654 , 1.7749 
19/07/1976, 1.4350 , 1.8191 , 521.2349 , 6.2654 , 1.7749 
20/07/1976, 1.4406 , 1.8261 , 522.4271 , 6.2866 , 1.7809 
21/07/1976, 1.4407 , 1.8315 , 523.6440 , 6.2933 , 1.7828 
22/07/1976, 1.4420 , 1.8308 , 524.0518 , 6.3014 , 1.7851 
23/07/1976, 1.4395 , 1.8290 , 523.3887 , 6.2866 , 1.7809 
26/07/1976, 1.4357 , 1.8235 , 521.5789 , 6.2732 , 1.7771 
27/07/1976, 1.4389 , 1.8281 , 523.6470 , 6.2901 , 1.7819 
28/07/1976, 1.4455 , 1.8381 , 525.5740 , 6.3229 , 1.7912 
29/07/1976, 1.4385 , 1.8308 , 523.6333 , 6.2979 , 1.7841 
30/07/1976, 1.4380 , 1.8305 , 523.1873 , 6.2979 , 1.7841 
02/08/1976, 1.4396 , 1.8292 , 523.5865 , 6.3113 , 1.7879 
03/08/1976, 1.4387 , 1.8258 , 523.7653 , 6.3113 , 1.7879 
04/08/1976, 1.4443 , 1.8250 , 524.9244 , 6.3328 , 1.7940 
05/08/1976, 1.4385 , 1.8117 , 523.8905 , 6.3113 , 1.7879 
06/08/1976, 1.4411 , 1.8086 , 524.0583 , 6.3148 , 1.7889 
09/08/1976, 1.4411 , 1.8080 , 523.6111 , 6.3148 , 1.7889 
10/08/1976, 1.4409 , 1.8139 , 523.9038 , 6.3183 , 1.7899 
11/08/1976, 1.4408 , 1.8120 , 523.4322 , 6.3148 , 1.7889 
12/08/1976, 1.4379 , 1.8096 , 522.5300 , 6.3046 , 1.7860 
13/08/1976, 1.4338 , 1.8033 , 518.9056 , 6.2834 , 1.7800 
16/08/1976, 1.4324 , 1.8035 , 516.4670 , 6.2834 , 1.7800 
17/08/1976, 1.4369 , 1.8081 , 514.2894 , 6.3113 , 1.7879 
18/08/1976, 1.4297 , 1.8088 , 514.5908 , 6.3014 , 1.7851 
19/08/1976, 1.4278 , 1.8063 , 514.1673 , 6.2901 , 1.7819 
20/08/1976, 1.4286 , 1.8037 , 515.5706 , 6.2866 , 1.7809 
23/08/1976, 1.4312 , 1.8054 , 516.6619 , 6.2901 , 1.7819 
24/08/1976, 1.4259 , 1.8008 , 512.1695 , 6.2689 , 1.7759 
25/08/1976, 1.4202 , 1.7970 , 511.2356 , 6.2477 , 1.7699 
26/08/1976, 1.4228 , 1.7994 , 511.9066 , 6.2555 , 1.7721 
27/08/1976, 1.4207 , 1.7982 , 510.7046 , 6.2477 , 1.7699 
31/08/1976, 1.4250 , 1.8098 , 513.9454 , 6.2689 , 1.7759 
01/09/1976, 1.4235 , 1.8152 , 512.1538 , 6.2622 , 1.7740 
02/09/1976, 1.4214 , 1.8097 , 511.5991 , 6.2587 , 1.7730 
03/09/1976, 1.4212 , 1.8067 , 510.1345 , 6.2555 , 1.7721 
06/09/1976, 1.4207 , 1.8120 , 510.0990 , 6.2555 , 1.7721 
07/09/1976, 1.4194 , 1.8125 , 509.5765 , 6.2513 , 1.7709 
08/09/1976, 1.4196 , 1.8120 , 509.0452 , 6.2513 , 1.7709 
09/09/1976, 1.4039 , 1.7925 , 499.7246 , 6.1701 , 1.7479 
10/09/1976, 1.4052 , 1.7954 , 502.9660 , 6.1874 , 1.7528 
13/09/1976, 1.4020 , 1.7921 , 500.9481 , 6.1701 , 1.7479 
14/09/1976, 1.3951 , 1.7840 , 498.2521 , 6.1390 , 1.7391 
15/09/1976, 1.3910 , 1.7778 , 495.9265 , 6.1178 , 1.7331 
16/09/1976, 1.3961 , 1.7821 , 499.7511 , 6.1489 , 1.7419 
17/09/1976, 1.3903 , 1.7793 , 497.9181 , 6.1210 , 1.7340 
20/09/1976, 1.3783 , 1.7645 , 493.3808 , 6.0642 , 1.7179 
21/09/1976, 1.3795 , 1.7677 , 494.8754 , 6.0642 , 1.7179 
22/09/1976, 1.3799 , 1.7609 , 492.5491 , 6.0571 , 1.7159 
23/09/1976, 1.3740 , 1.7566 , 492.2259 , 6.0395 , 1.7109 
24/09/1976, 1.3722 , 1.7532 , 491.0433 , 6.0218 , 1.7059 
27/09/1976, 1.3571 , 1.7335 , 484.7538 , 5.9519 , 1.6861 
28/09/1976, 1.3447 , 1.7161 , 479.0037 , 5.8813 , 1.6661 
29/09/1976, 1.3483 , 1.7136 , 478.6376 , 5.8775 , 1.6650 
30/09/1976, 1.3480 , 1.7133 , 478.3277 , 5.8884 , 1.6681 
01/10/1976, 1.3408 , 1.7098 , 476.8188 , 5.8637 , 1.6611 
04/10/1976, 1.3488 , 1.7213 , 480.5767 , 5.9089 , 1.6739 
05/10/1976, 1.3386 , 1.7073 , 478.2880 , 5.8736 , 1.6639 
06/10/1976, 1.3262 , 1.6902 , 474.1425 , 5.8136 , 1.6469 
07/10/1976, 1.3428 , 1.7138 , 480.4462 , 5.8884 , 1.6681 
08/10/1976, 1.3401 , 1.7100 , 480.3679 , 5.8736 , 1.6639 
11/10/1976, 1.3381 , 1.7042 , 480.5833 , 5.8559 , 1.6589 
12/10/1976, 1.3341 , 1.6982 , 479.4450 , 5.8386 , 1.6540 
13/10/1976, 1.3358 , 1.7005 , 480.4374 , 5.8386 , 1.6540 
14/10/1976, 1.3270 , 1.6857 , 479.4248 , 5.7888 , 1.6399 
15/10/1976, 1.3383 , 1.6952 , 483.6109 , 5.8280 , 1.6510 
18/10/1976, 1.3404 , 1.6998 , 484.1258 , 5.8386 , 1.6540 
19/10/1976, 1.3382 , 1.6954 , 482.0183 , 5.8241 , 1.6499 
20/10/1976, 1.3337 , 1.6925 , 480.6612 , 5.8107 , 1.6461 
21/10/1976, 1.3340 , 1.6912 , 482.1300 , 5.8136 , 1.6469 
22/10/1976, 1.3349 , 1.6932 , 483.9682 , 5.8174 , 1.6480 
25/10/1976, 1.2968 , 1.6404 , 467.3634 , 5.6265 , 1.5939 
26/10/1976, 1.3062 , 1.6530 , 471.1242 , 5.6625 , 1.6041 
27/10/1976, 1.2904 , 1.6288 , 463.7949 , 5.5845 , 1.5820 
28/10/1976, 1.2781 , 1.6138 , 460.0419 , 5.5312 , 1.5669 
29/10/1976, 1.2942 , 1.6314 , 466.7915 , 5.5986 , 1.5860 
01/11/1976, 1.2945 , 1.6317 , 468.9326 , 5.5986 , 1.5860 
02/11/1976, 1.2977 , 1.6359 , 470.2586 , 5.6201 , 1.5921 
03/11/1976, 1.3058 , 1.6458 , 472.4551 , 5.6515 , 1.6010 
04/11/1976, 1.3287 , 1.6781 , 482.9268 , 5.7719 , 1.6351 
05/11/1976, 1.3283 , 1.6773 , 481.6215 , 5.7680 , 1.6340 
08/11/1976, 1.3140 , 1.6608 , 474.4091 , 5.7045 , 1.6160 
09/11/1976, 1.3214 , 1.6717 , 478.4813 , 5.7437 , 1.6271 
10/11/1976, 1.3246 , 1.6727 , 480.7584 , 5.7641 , 1.6329 
11/11/1976, 1.3182 , 1.6616 , 478.9688 , 5.7363 , 1.6250 
12/11/1976, 1.3196 , 1.6596 , 478.4821 , 5.7324 , 1.6239 
15/11/1976, 1.3318 , 1.6801 , 483.6027 , 5.7927 , 1.6410 
16/11/1976, 1.3329 , 1.6778 , 484.7966 , 5.8001 , 1.6431 
17/11/1976, 1.3420 , 1.6885 , 488.2545 , 5.8425 , 1.6551 
18/11/1976, 1.3449 , 1.6954 , 490.4562 , 5.8669 , 1.6620 
19/11/1976, 1.3613 , 1.7080 , 496.9764 , 5.9378 , 1.6821 
22/11/1976, 1.3327 , 1.6678 , 486.1649 , 5.8136 , 1.6469 
23/11/1976, 1.3419 , 1.6644 , 488.6743 , 5.8386 , 1.6540 
24/11/1976, 1.3346 , 1.6597 , 486.6095 , 5.8136 , 1.6469 
25/11/1976, 1.3350 , 1.6497 , 486.0933 , 5.8107 , 1.6461 
26/11/1976, 1.3376 , 1.6425 , 487.0946 , 5.8213 , 1.6491 
29/11/1976, 1.6187 , 1.6092 , 486.8731 , 5.8136 , 1.6469 
30/11/1976, 1.6327 , 1.5967 , 490.8286 , 5.8347 , 1.6529 
01/12/1976, 1.6437 , 1.6055 , 493.5309 , 5.8669 , 1.6620 
02/12/1976, 1.6461 , 1.6151 , 493.8455 , 5.8736 , 1.6639 
03/12/1976, 1.6439 , 1.6221 , 495.0267 , 5.8669 , 1.6620 
06/12/1976, 1.6409 , 1.6108 , 491.7427 , 5.8531 , 1.6581 
07/12/1976, 1.6107 , 1.6314 , 495.6893 , 5.9060 , 1.6731 
08/12/1976, 1.6113 , 1.6334 , 495.4972 , 5.9022 , 1.6720 
09/12/1976, 1.6093 , 1.6290 , 494.3950 , 5.8990 , 1.6711 
10/12/1976, 1.5486 , 1.6308 , 492.4231 , 5.8990 , 1.6711 
13/12/1976, 1.5978 , 1.6442 , 495.3066 , 5.9339 , 1.6810 
14/12/1976, 1.5905 , 1.6465 , 495.2181 , 5.9198 , 1.6770 
15/12/1976, 1.5978 , 1.6524 , 495.4747 , 5.9339 , 1.6810 
16/12/1976, 1.5832 , 1.6359 , 491.4661 , 5.8736 , 1.6639 
17/12/1976, 1.5773 , 1.6441 , 492.1490 , 5.8951 , 1.6700 
20/12/1976, 1.5808 , 1.6668 , 493.7804 , 5.9378 , 1.6821 
21/12/1976, 1.5738 , 1.6635 , 494.4697 , 5.9406 , 1.6829 
22/12/1976, 1.5683 , 1.6586 , 494.7709 , 5.9477 , 1.6849 
23/12/1976, 1.5596 , 1.6615 , 494.1991 , 5.9449 , 1.6841 
24/12/1976, 1.5508 , 1.6662 , 495.2592 , 5.9586 , 1.6880 
29/12/1976, 1.5650 , 1.6835 , 499.5650 , 6.0186 , 1.7050 
30/12/1976, 1.5636 , 1.6816 , 497.8233 , 6.0014 , 1.7001 
31/12/1976, 1.5654 , 1.7208 , 499.1409 , 6.0084 , 1.7021 
04/01/1977, 1.5677 , 1.7157 , 498.4278 , 6.0317 , 1.7087 
05/01/1977, 1.5676 , 1.7145 , 500.0711 , 6.0412 , 1.7114 
06/01/1977, 1.5646 , 1.7113 , 499.4900 , 6.0229 , 1.7062 
07/01/1977, 1.5664 , 1.7147 , 499.6288 , 6.0215 , 1.7058 
10/01/1977, 1.5731 , 1.7231 , 499.6801 , 6.0314 , 1.7086 
11/01/1977, 1.5709 , 1.7220 , 498.9197 , 6.0222 , 1.7060 
12/01/1977, 1.5736 , 1.7179 , 499.0780 , 6.0268 , 1.7073 
13/01/1977, 1.5754 , 1.7217 , 500.3190 , 6.0370 , 1.7102 
14/01/1977, 1.5770 , 1.7316 , 499.5849 , 6.0405 , 1.7112 
17/01/1977, 1.5799 , 1.7343 , 499.8659 , 6.0508 , 1.7141 
18/01/1977, 1.5810 , 1.7406 , 499.4403 , 6.0564 , 1.7157 
19/01/1977, 1.5802 , 1.7390 , 496.6809 , 6.0663 , 1.7185 
20/01/1977, 1.5791 , 1.7316 , 498.5824 , 6.0610 , 1.7170 
21/01/1977, 1.5791 , 1.7360 , 498.3026 , 6.0568 , 1.7158 
24/01/1977, 1.5817 , 1.7379 , 498.3371 , 6.0670 , 1.7187 
25/01/1977, 1.5825 , 1.7450 , 497.3365 , 6.0695 , 1.7194 
26/01/1977, 1.5812 , 1.7459 , 495.3587 , 6.0684 , 1.7191 
27/01/1977, 1.5793 , 1.7510 , 496.7589 , 6.0635 , 1.7177 
28/01/1977, 1.5770 , 1.7558 , 495.8892 , 6.0508 , 1.7141 
31/01/1977, 1.5778 , 1.7507 , 494.6060 , 6.0539 , 1.7150 
01/02/1977, 1.5767 , 1.7553 , 493.9783 , 6.0557 , 1.7155 
02/02/1977, 1.5789 , 1.7569 , 494.5291 , 6.0589 , 1.7164 
03/02/1977, 1.5856 , 1.7538 , 494.2101 , 6.0518 , 1.7144 
04/02/1977, 1.5783 , 1.7527 , 494.0339 , 6.0532 , 1.7148 
07/02/1977, 1.5778 , 1.7532 , 493.6848 , 6.0525 , 1.7146 
08/02/1977, 1.5778 , 1.7567 , 491.9767 , 6.0554 , 1.7154 
09/02/1977, 1.5778 , 1.7571 , 490.6385 , 6.0607 , 1.7169 
10/02/1977, 1.5749 , 1.7546 , 490.1123 , 6.0592 , 1.7165 
11/02/1977, 1.5705 , 1.7541 , 488.0681 , 6.0458 , 1.7127 
14/02/1977, 1.5564 , 1.7411 , 478.8655 , 6.0045 , 1.7010 
15/02/1977, 1.5579 , 1.7457 , 484.8781 , 6.0116 , 1.7030 
16/02/1977, 1.5628 , 1.7504 , 484.9929 , 6.0247 , 1.7067 
17/02/1977, 1.5615 , 1.7483 , 482.6510 , 6.0197 , 1.7053 
18/02/1977, 1.5560 , 1.7541 , 482.9698 , 6.0179 , 1.7048 
21/02/1977, 1.5569 , 1.7576 , 482.0317 , 6.0190 , 1.7051 
22/02/1977, 1.5579 , 1.7583 , 484.0185 , 6.0299 , 1.7082 
23/02/1977, 1.5591 , 1.7639 , 484.1381 , 6.0299 , 1.7082 
24/02/1977, 1.5595 , 1.7740 , 483.8481 , 6.0289 , 1.7079 
25/02/1977, 1.5604 , 1.7851 , 481.7680 , 6.0317 , 1.7087 
28/02/1977, 1.5617 , 1.7967 , 484.4141 , 6.0462 , 1.7128 
01/03/1977, 1.5617 , 1.7950 , 483.8660 , 6.0462 , 1.7128 
02/03/1977, 1.5622 , 1.7882 , 483.0040 , 6.0515 , 1.7143 
03/03/1977, 1.5604 , 1.7853 , 482.2497 , 6.0515 , 1.7143 
04/03/1977, 1.5601 , 1.8024 , 483.0909 , 6.0504 , 1.7140 
07/03/1977, 1.5631 , 1.8021 , 484.1363 , 6.0614 , 1.7171 
08/03/1977, 1.5636 , 1.7952 , 484.2197 , 6.0635 , 1.7177 
09/03/1977, 1.5648 , 1.8008 , 484.9620 , 6.0652 , 1.7182 
10/03/1977, 1.5634 , 1.8157 , 483.7698 , 6.0568 , 1.7158 
11/03/1977, 1.5654 , 1.8180 , 484.2698 , 6.0645 , 1.7180 
14/03/1977, 1.5657 , 1.8071 , 483.5297 , 6.0695 , 1.7194 
15/03/1977, 1.5645 , 1.8138 , 483.9892 , 6.0688 , 1.7192 
16/03/1977, 1.5655 , 1.8101 , 484.4973 , 6.0702 , 1.7196 
17/03/1977, 1.5649 , 1.8055 , 484.1282 , 6.0677 , 1.7189 
18/03/1977, 1.5629 , 1.8064 , 482.3334 , 6.0614 , 1.7171 
21/03/1977, 1.5583 , 1.8039 , 479.2985 , 6.0621 , 1.7173 
22/03/1977, 1.5577 , 1.8003 , 479.0966 , 6.0600 , 1.7167 
23/03/1977, 1.5600 , 1.8100 , 475.9785 , 6.0642 , 1.7179 
24/03/1977, 1.5572 , 1.8058 , 478.4630 , 6.0645 , 1.7180 
25/03/1977, 1.5591 , 1.8047 , 478.3516 , 6.0631 , 1.7176 
28/03/1977, 1.5594 , 1.8047 , 475.8259 , 6.0677 , 1.7189 
29/03/1977, 1.5573 , 1.8114 , 475.3625 , 6.0695 , 1.7194 
30/03/1977, 1.5584 , 1.8143 , 476.8920 , 6.0741 , 1.7207 
31/03/1977, 1.5593 , 1.8216 , 477.2762 , 6.0720 , 1.7201 
01/04/1977, 1.5580 , 1.8087 , 474.5304 , 6.0698 , 1.7195 
04/04/1977, 1.5574 , 1.8197 , 471.8889 , 6.0712 , 1.7199 
05/04/1977, 1.5520 , 1.8162 , 469.7390 , 6.0712 , 1.7199 
06/04/1977, 1.5522 , 1.8118 , 469.9190 , 6.0691 , 1.7193 
07/04/1977, 1.5520 , 1.8182 , 469.9785 , 6.0670 , 1.7187 
12/04/1977, 1.5499 , 1.8113 , 465.0190 , 6.0691 , 1.7193 
13/04/1977, 1.5486 , 1.8074 , 468.8246 , 6.0705 , 1.7197 
14/04/1977, 1.5483 , 1.8019 , 469.7941 , 6.0642 , 1.7179 
15/04/1977, 1.5510 , 1.8065 , 470.9381 , 6.0645 , 1.7180 
18/04/1977, 1.5527 , 1.8079 , 472.9829 , 6.0698 , 1.7195 
19/04/1977, 1.5543 , 1.8060 , 474.5643 , 6.0681 , 1.7190 
20/04/1977, 1.5555 , 1.8000 , 478.0210 , 6.0698 , 1.7195 
21/04/1977, 1.5596 , 1.8054 , 475.7647 , 6.0691 , 1.7193 
22/04/1977, 1.5563 , 1.8041 , 476.3167 , 6.0663 , 1.7185 
25/04/1977, 1.5568 , 1.7996 , 477.9958 , 6.0684 , 1.7191 
26/04/1977, 1.5583 , 1.8019 , 478.4534 , 6.0688 , 1.7192 
27/04/1977, 1.5599 , 1.8025 , 477.9602 , 6.0712 , 1.7199 
28/04/1977, 1.5577 , 1.8032 , 476.1945 , 6.0691 , 1.7193 
29/04/1977, 1.5567 , 1.8006 , 477.7075 , 6.0691 , 1.7193 
02/05/1977, 1.5573 , 1.7992 , 478.0488 , 6.0702 , 1.7196 
03/05/1977, 1.5579 , 1.8000 , 478.1996 , 6.0695 , 1.7194 
04/05/1977, 1.5589 , 1.8000 , 475.7243 , 6.0712 , 1.7199 
05/05/1977, 1.5549 , 1.8002 , 474.0211 , 6.0677 , 1.7189 
06/05/1977, 1.5538 , 1.7995 , 475.6321 , 6.0652 , 1.7182 
09/05/1977, 1.5584 , 1.8040 , 477.8542 , 6.0677 , 1.7189 
10/05/1977, 1.5583 , 1.8015 , 476.5622 , 6.0688 , 1.7192 
11/05/1977, 1.5585 , 1.8024 , 477.9840 , 6.0709 , 1.7198 
12/05/1977, 1.5589 , 1.8061 , 478.6318 , 6.0684 , 1.7191 
13/05/1977, 1.5579 , 1.8058 , 476.9061 , 6.0688 , 1.7192 
16/05/1977, 1.5584 , 1.8030 , 477.2222 , 6.0684 , 1.7191 
17/05/1977, 1.5578 , 1.8007 , 476.8572 , 6.0677 , 1.7189 
18/05/1977, 1.5564 , 1.7991 , 476.8322 , 6.0663 , 1.7185 
19/05/1977, 1.5564 , 1.8007 , 475.6865 , 6.0642 , 1.7179 
20/05/1977, 1.5561 , 1.8043 , 476.1465 , 6.0635 , 1.7177 
23/05/1977, 1.5559 , 1.8018 , 476.4649 , 6.0621 , 1.7173 
24/05/1977, 1.5560 , 1.8034 , 476.8477 , 6.0600 , 1.7167 
25/05/1977, 1.5577 , 1.8045 , 476.6537 , 6.0667 , 1.7186 
26/05/1977, 1.5557 , 1.8016 , 475.8639 , 6.0621 , 1.7173 
27/05/1977, 1.5548 , 1.8012 , 475.9247 , 6.0607 , 1.7169 
31/05/1977, 1.5571 , 1.8066 , 476.5373 , 6.0674 , 1.7188 
01/06/1977, 1.5576 , 1.8114 , 476.6693 , 6.0695 , 1.7194 
02/06/1977, 1.5559 , 1.8130 , 475.0262 , 6.0628 , 1.7175 
03/06/1977, 1.5552 , 1.8114 , 474.6557 , 6.0642 , 1.7179 
06/06/1977, 1.5552 , 1.8114 , 474.6557 , 6.0642 , 1.7179 
08/06/1977, 1.5544 , 1.8113 , 471.4705 , 6.0663 , 1.7185 
09/06/1977, 1.5522 , 1.8103 , 472.0101 , 6.0660 , 1.7184 
10/06/1977, 1.5519 , 1.8151 , 470.3496 , 6.0674 , 1.7188 
13/06/1977, 1.5486 , 1.8156 , 467.0478 , 6.0691 , 1.7193 
14/06/1977, 1.5490 , 1.8181 , 468.1382 , 6.0688 , 1.7192 
15/06/1977, 1.5502 , 1.8149 , 469.1069 , 6.0702 , 1.7196 
16/06/1977, 1.5501 , 1.8168 , 468.1654 , 6.0691 , 1.7193 
17/06/1977, 1.5505 , 1.8191 , 468.9936 , 6.0698 , 1.7195 
20/06/1977, 1.5513 , 1.8209 , 468.9693 , 6.0702 , 1.7196 
21/06/1977, 1.5515 , 1.8245 , 468.4233 , 6.0691 , 1.7193 
22/06/1977, 1.5512 , 1.8217 , 467.2425 , 6.0705 , 1.7197 
23/06/1977, 1.5496 , 1.8227 , 467.4144 , 6.0705 , 1.7197 
24/06/1977, 1.5501 , 1.8224 , 467.6380 , 6.0705 , 1.7197 
27/06/1977, 1.5496 , 1.8269 , 466.9212 , 6.0720 , 1.7201 
28/06/1977, 1.5497 , 1.8272 , 465.7983 , 6.0730 , 1.7204 
29/06/1977, 1.5492 , 1.8275 , 459.9373 , 6.0751 , 1.7210 
30/06/1977, 1.5422 , 1.8231 , 460.1535 , 6.0723 , 1.7202 
01/07/1977, 1.5423 , 1.8221 , 459.7369 , 6.0709 , 1.7198 
04/07/1977, 1.5409 , 1.8201 , 455.8795 , 6.0727 , 1.7203 
05/07/1977, 1.5378 , 1.8204 , 455.4838 , 6.0727 , 1.7203 
06/07/1977, 1.5364 , 1.8212 , 456.8459 , 6.0741 , 1.7207 
07/07/1977, 1.5360 , 1.8247 , 455.0604 , 6.0716 , 1.7200 
08/07/1977, 1.5332 , 1.8226 , 455.0405 , 6.0702 , 1.7196 
11/07/1977, 1.5341 , 1.8213 , 452.7384 , 6.0716 , 1.7200 
12/07/1977, 1.5305 , 1.8192 , 454.1660 , 6.0716 , 1.7200 
13/07/1977, 1.5312 , 1.8232 , 454.5905 , 6.0734 , 1.7205 
14/07/1977, 1.5314 , 1.8219 , 455.1530 , 6.0705 , 1.7197 
15/07/1977, 1.5324 , 1.8218 , 456.1318 , 6.0698 , 1.7195 
18/07/1977, 1.5331 , 1.8210 , 453.8300 , 6.0712 , 1.7199 
19/07/1977, 1.5293 , 1.8218 , 454.0548 , 6.0720 , 1.7201 
20/07/1977, 1.5294 , 1.8242 , 455.6744 , 6.0734 , 1.7205 
21/07/1977, 1.5298 , 1.8273 , 455.1173 , 6.0698 , 1.7195 
22/07/1977, 1.5298 , 1.8232 , 454.4307 , 6.0705 , 1.7197 
25/07/1977, 1.5286 , 1.8243 , 454.5179 , 6.0712 , 1.7199 
26/07/1977, 1.5281 , 1.8305 , 454.7348 , 6.0723 , 1.7202 
27/07/1977, 1.5453 , 1.8525 , 460.0304 , 6.1344 , 1.7378 
28/07/1977, 1.5437 , 1.8525 , 461.5607 , 6.1351 , 1.7380 
29/07/1977, 1.5479 , 1.8579 , 463.3391 , 6.1334 , 1.7375 
01/08/1977, 1.5486 , 1.8609 , 464.1329 , 6.1351 , 1.7380 
02/08/1977, 1.5507 , 1.8661 , 463.2233 , 6.1369 , 1.7385 
03/08/1977, 1.5736 , 1.8693 , 461.7237 , 6.1401 , 1.7394 
04/08/1977, 1.5723 , 1.8685 , 462.1247 , 6.1408 , 1.7396 
05/08/1977, 1.5728 , 1.8653 , 462.3499 , 6.1401 , 1.7394 
08/08/1977, 1.5713 , 1.8653 , 462.3221 , 6.1330 , 1.7374 
09/08/1977, 1.5740 , 1.8697 , 462.1270 , 6.1362 , 1.7383 
10/08/1977, 1.5743 , 1.8750 , 462.5740 , 6.1387 , 1.7390 
